User_ID,User_Archetype,u_hist,u_adv,u_nat,u_rel,Location_Name,l_hist,l_adv,l_nat,l_rel,l_outdoor,l_lat,l_lng,c_raining,ENJOYMENT_SCORE
U0331,Backpacker,0.19,0.93,0.56,0.35,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.3
U0331,Backpacker,0.19,0.93,0.56,0.35,Bambarakanda Falls,0.1,0.7,0.9,0.3,1,6.77,80.83,1,0.2
U0331,Backpacker,0.19,0.93,0.56,0.35,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,2.8
U0331,Backpacker,0.19,0.93,0.56,0.35,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,3.1
U0331,Backpacker,0.19,0.93,0.56,0.35,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,1,0.0
U0331,Backpacker,0.19,0.93,0.56,0.35,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,1.0
U0331,Backpacker,0.19,0.93,0.56,0.35,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,1.3
U0331,Backpacker,0.19,0.93,0.56,0.35,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,1,0.0
U0331,Backpacker,0.19,0.93,0.56,0.35,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,1,0.0
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,3.0
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,1,0.3
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,1,0.0
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,2.2
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,1,0.0
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,5.5
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,1,0.0
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,4.5
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,2.1
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,3.3
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,0,4.4
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,2.7
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.2
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,1,4.8
U0332,Luxury_Relax,0.27,0.13,0.44,0.78,Pidurangala Rock,0.6,0.8,0.6,0.2,1,7.9636,80.7633,0,1.8
U0333,Historian,0.82,0.23,0.48,0.42,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,5.1
U0333,Historian,0.82,0.23,0.48,0.42,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,3.8
U0333,Historian,0.82,0.23,0.48,0.42,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,1,0.0
U0333,Historian,0.82,0.23,0.48,0.42,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,3.3
U0333,Historian,0.82,0.23,0.48,0.42,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,1,0.0
U0333,Historian,0.82,0.23,0.48,0.42,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,0,3.4
U0333,Historian,0.82,0.23,0.48,0.42,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,3.6
U0333,Historian,0.82,0.23,0.48,0.42,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,2.3
U0333,Historian,0.82,0.23,0.48,0.42,Nallur Kandaswamy Kovil,0.9,0.0,0.0,0.6,0,9.6745,80.0293,0,5.4
U0333,Historian,0.82,0.23,0.48,0.42,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,2.4
U0333,Historian,0.82,0.23,0.48,0.42,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,7.6
U0333,Historian,0.82,0.23,0.48,0.42,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,3.3
U0333,Historian,0.82,0.23,0.48,0.42,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,1,7.6
U0333,Historian,0.82,0.23,0.48,0.42,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,2.6
U0333,Historian,0.82,0.23,0.48,0.42,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.0
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,5.4
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,1,4.7
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,4.4
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,4.4
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,3.9
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,6.4
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,6.3
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,1,0.0
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,3.5
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,3.2
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,3.0
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,5.0
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,3.9
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,1,0.0
U0334,Nature_Lover,0.46,0.71,0.76,0.59,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,5.1
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,1,0.0
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Pidurangala Rock,0.6,0.8,0.6,0.2,1,7.9636,80.7633,0,3.7
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,7.8
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Pigeon Island,0.1,0.7,0.9,0.3,1,8.7167,81.2,0,3.2
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,1.8
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,5.0
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,3.7
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Polonnaruwa Ruins,1.0,0.2,0.4,0.2,1,7.9333,81.0,1,0.0
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,3.1
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,3.6
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.4
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,0,3.1
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,1,0.4
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,3.5
U0335,Digital_Nomad,0.1,0.54,0.35,0.92,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,4.4
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,2.3
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,0,5.2
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,3.9
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,5.7
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Mirissa Whale Watching,0.0,0.8,0.9,0.3,1,5.9483,80.4714,0,3.6
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,3.5
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Horton Plains,0.1,0.8,1.0,0.2,1,6.8028,80.8039,0,3.8
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,3.5
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,5.1
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,4.4
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,1,0.0
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Coconut Tree Hill,0.0,0.1,0.5,0.9,1,5.9381,80.4667,0,5.4
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,3.6
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,1,0.0
U0336,Family_Vacation,0.34,0.43,0.44,0.83,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,3.4
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,1,0.5
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.4
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,1,0.0
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,3.8
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.7
U0337,Nature_Lover,0.13,0.47,0.91,0.38,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,7.2
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,3.9
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,0,2.3
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,2.1
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,3.6
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,1,0.0
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,0,3.2
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,1,0.0
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,1.5
U0337,Nature_Lover,0.13,0.47,0.91,0.38,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,7.7
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,1.9
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,1,0.0
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,2.6
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,0,2.8
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,1.5
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,5.6
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Mirissa Whale Watching,0.0,0.8,0.9,0.3,1,5.9483,80.4714,0,2.5
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.7
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,4.9
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,0,4.9
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Pidurangala Rock,0.6,0.8,0.6,0.2,1,7.9636,80.7633,1,0.0
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Bambarakanda Falls,0.1,0.7,0.9,0.3,1,6.77,80.83,0,2.1
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,0,1.8
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,1.7
U0338,Luxury_Relax,0.14,0.0,0.31,0.86,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,1,0.0
U0339,Backpacker,0.11,0.88,0.58,0.17,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,2.1
U0339,Backpacker,0.11,0.88,0.58,0.17,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,2.2
U0339,Backpacker,0.11,0.88,0.58,0.17,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,4.5
U0339,Backpacker,0.11,0.88,0.58,0.17,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,0,0.4
U0339,Backpacker,0.11,0.88,0.58,0.17,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,1,0.0
U0339,Backpacker,0.11,0.88,0.58,0.17,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,4.8
U0339,Backpacker,0.11,0.88,0.58,0.17,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,1.8
U0339,Backpacker,0.11,0.88,0.58,0.17,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,0,3.4
U0339,Backpacker,0.11,0.88,0.58,0.17,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,2.5
U0339,Backpacker,0.11,0.88,0.58,0.17,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,3.8
U0339,Backpacker,0.11,0.88,0.58,0.17,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,1.3
U0339,Backpacker,0.11,0.88,0.58,0.17,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,1.9
U0339,Backpacker,0.11,0.88,0.58,0.17,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,1.5
U0339,Backpacker,0.11,0.88,0.58,0.17,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,1,0.0
U0339,Backpacker,0.11,0.88,0.58,0.17,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,1,0.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,2.3
U0340,Backpacker,0.3,0.94,0.6,0.26,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,3.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,4.8
U0340,Backpacker,0.3,0.94,0.6,0.26,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,2.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Nallur Kandaswamy Kovil,0.9,0.0,0.0,0.6,0,9.6745,80.0293,0,1.8
U0340,Backpacker,0.3,0.94,0.6,0.26,Little Adam's Peak,0.1,0.8,0.8,0.2,1,6.8667,81.0667,0,6.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,3.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,1,0.5
U0340,Backpacker,0.3,0.94,0.6,0.26,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,1,0.0
U0340,Backpacker,0.3,0.94,0.6,0.26,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,2.5
U0340,Backpacker,0.3,0.94,0.6,0.26,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,2.8
U0340,Backpacker,0.3,0.94,0.6,0.26,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,2.4
U0340,Backpacker,0.3,0.94,0.6,0.26,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,1.3
U0340,Backpacker,0.3,0.94,0.6,0.26,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,2.2
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,1,5.0
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,3.2
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,0,3.5
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,4.2
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.6
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,2.5
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,1,2.9
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,5.8
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,4.7
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,7.8
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,3.7
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,2.2
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Polonnaruwa Ruins,1.0,0.2,0.4,0.2,1,7.9333,81.0,1,0.0
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,3.2
U0341,Luxury_Relax,0.03,0.09,0.31,0.92,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,2.6
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,2.8
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,0,2.7
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Polonnaruwa Ruins,1.0,0.2,0.4,0.2,1,7.9333,81.0,0,2.8
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,2.3
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,0,2.5
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,3.4
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,2.9
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,3.2
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,1,2.9
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,2.9
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,3.8
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,3.2
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,3.8
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,2.1
U0342,Family_Vacation,0.41,0.33,0.43,0.47,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,2.6
U0343,Historian,0.71,0.18,0.46,0.57,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,4.7
U0343,Historian,0.71,0.18,0.46,0.57,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,3.9
U0343,Historian,0.71,0.18,0.46,0.57,Lipton's Seat,0.3,0.5,0.9,0.4,1,6.7833,81.0167,0,3.2
U0343,Historian,0.71,0.18,0.46,0.57,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,3.6
U0343,Historian,0.71,0.18,0.46,0.57,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.6
U0343,Historian,0.71,0.18,0.46,0.57,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,2.5
U0343,Historian,0.71,0.18,0.46,0.57,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,4.2
U0343,Historian,0.71,0.18,0.46,0.57,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,3.2
U0343,Historian,0.71,0.18,0.46,0.57,Mihintale,1.0,0.3,0.4,0.2,1,8.35,80.5167,0,5.1
U0343,Historian,0.71,0.18,0.46,0.57,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,4.3
U0343,Historian,0.71,0.18,0.46,0.57,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,3.5
U0343,Historian,0.71,0.18,0.46,0.57,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,4.0
U0343,Historian,0.71,0.18,0.46,0.57,Bambarakanda Falls,0.1,0.7,0.9,0.3,1,6.77,80.83,1,0.0
U0343,Historian,0.71,0.18,0.46,0.57,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,1,0.0
U0343,Historian,0.71,0.18,0.46,0.57,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,5.8
U0344,Backpacker,0.2,0.92,0.68,0.09,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,3.8
U0344,Backpacker,0.2,0.92,0.68,0.09,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,8.0
U0344,Backpacker,0.2,0.92,0.68,0.09,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,0.8
U0344,Backpacker,0.2,0.92,0.68,0.09,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,3.3
U0344,Backpacker,0.2,0.92,0.68,0.09,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,1,0.0
U0344,Backpacker,0.2,0.92,0.68,0.09,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,8.6
